,internal_temp,humidity,weight,surface_temp,fan_rpm,air_pressure,heater_state
1721,80.35,16.26,4566.29,78.67,1728.9,14.864,2.0
1722,80.27,16.36,4566.11,77.95,1736.9,15.116,2.0
1723,80.02,16.86,4565.89,77.19,1757.3,15.363,2.0
1724,79.73,17.86,4565.52,78.11,1693.2,14.437,2.0
1725,79.85,16.62,4565.26,77.9,1744.0,15.395,2.0
1726,79.86,15.93,4564.94,77.4,1739.4,15.025,2.0
1727,79.74,15.33,4564.65,77.81,1719.0,14.79,2.0
1728,79.77,15.55,4564.44,77.95,1740.3,15.456,2.0
1729,79.55,17.23,4564.28,77.96,1726.2,14.867,2.0
1730,79.58,17.7,4564.12,76.77,1721.5,15.137,2.0
1731,79.57,16.67,4563.83,76.76,1725.3,15.1,2.0
1732,80.24,16.36,4563.48,79.21,1713.9,14.729,2.0
1733,79.57,16.74,4563.22,77.85,1741.8,14.942,2.0
1734,80.22,16.12,4562.92,78.12,1738.2,14.83,2.0
1735,80.16,16.29,4562.56,77.42,1730.7,15.311,2.0
1736,80.42,15.61,4562.31,78.64,1770.0,15.405,2.0
1737,79.81,15.75,4562.03,77.78,1704.5,14.74,2.0
1738,80.36,15.67,4561.73,78.08,1742.6,15.203,2.0
1739,79.57,14.88,4561.61,77.3,1725.7,14.875,2.0
1740,79.52,16.43,4561.24,77.61,1708.5,14.592,2.0
1741,80.35,17.2,4560.92,77.68,1686.8,14.554,2.0
1742,79.95,15.15,4560.7,78.23,1755.2,15.335,2.0
1743,80.02,14.78,4560.36,78.72,1720.2,14.702,2.0
1744,80.48,17.02,4560.25,78.98,1736.5,14.695,2.0
1745,80.44,15.99,4560.13,78.7,1747.1,15.211,2.0
1746,79.69,17.55,4559.98,76.84,1754.6,15.546,2.0
1747,80.38,16.46,4559.66,78.57,1700.8,14.469,2.0
1748,80.4,15.57,4559.52,77.57,1727.6,14.929,2.0
1749,80.0,16.32,4559.18,78.18,1730.1,14.849,2.0
1750,80.46,15.86,4558.96,78.88,1746.6,15.14,2.0
1751,79.82,16.23,4558.67,78.48,1722.3,15.046,2.0
1752,79.95,15.7,4558.3,77.75,1750.0,15.159,2.0
1753,79.66,13.9,4558.18,77.45,1691.3,14.535,2.0
1754,79.68,16.09,4557.82,77.96,1696.2,14.459,2.0
1755,80.09,16.04,4557.55,77.34,1749.4,15.023,2.0
1756,80.36,15.28,4557.34,77.44,1708.9,14.711,2.0
1757,80.25,16.89,4556.94,78.53,1694.3,14.891,2.0
1758,79.99,14.68,4556.65,77.67,1713.4,14.892,2.0
1759,80.07,15.58,4556.47,77.46,1737.3,14.771,2.0
1760,79.65,17.29,4556.21,77.39,1739.4,15.049,2.0
1761,79.56,18.04,4556.09,77.02,1705.6,14.94,2.0
1762,80.15,16.14,4555.95,78.59,1718.2,15.19,2.0
1763,80.28,16.39,4555.83,77.62,1700.7,14.819,2.0
1764,80.46,15.53,4555.57,78.87,1732.8,15.339,2.0
1765,80.04,15.9,4555.18,78.06,1752.9,14.809,2.0
1766,79.77,15.49,4554.95,77.21,1737.6,14.631,2.0
1767,79.84,15.8,4554.64,77.12,1734.0,14.8,2.0
1768,80.19,15.9,4554.29,77.56,1698.2,14.467,2.0
1769,79.57,14.55,4553.98,77.99,1774.4,15.545,2.0
1770,80.12,15.39,4553.79,77.61,1722.1,14.659,2.0
1771,80.27,14.98,4553.67,78.2,1714.5,14.818,2.0
1772,80.17,15.5,4553.31,77.63,1755.6,15.262,2.0
1773,80.04,14.76,4553.2,78.16,1724.3,14.761,2.0
1774,80.2,17.16,4553.0,78.59,1704.1,14.983,2.0
1775,79.79,16.17,4552.65,77.5,1718.6,14.643,2.0
1776,79.88,16.26,4552.3,77.24,1730.1,15.036,2.0
1777,80.39,14.5,4552.13,79.23,1718.4,14.86,2.0
1778,80.1,17.78,4551.74,78.13,1725.8,14.876,2.0
1779,79.63,17.75,4551.41,78.31,1718.9,14.72,2.0
1780,79.87,15.9,4551.24,77.88,1703.6,14.872,2.0
1781,80.38,15.47,4551.02,77.39,1728.0,15.138,2.0
1782,80.39,17.02,4550.9,79.34,1762.0,15.479,2.0
1783,80.41,15.62,4550.58,78.96,1757.9,15.289,2.0
1784,79.98,16.03,4550.28,78.03,1729.3,14.974,2.0
1785,79.68,16.16,4549.96,77.46,1696.7,14.644,2.0
1786,80.34,13.29,4549.72,78.34,1710.4,14.528,2.0
1787,80.13,16.07,4549.37,78.4,1749.5,14.974,2.0
1788,80.47,15.88,4548.98,77.47,1724.7,14.916,2.0
1789,79.69,16.43,4548.82,77.18,1737.0,15.011,2.0
1790,79.62,18.54,4548.44,77.81,1733.6,15.178,2.0
1791,80.22,16.01,4548.26,78.2,1754.2,15.01,2.0
1792,80.2,16.47,4547.94,77.86,1729.4,15.043,2.0
1793,80.36,15.22,4547.77,78.18,1739.2,15.228,2.0
1794,80.08,14.82,4547.62,77.97,1723.6,14.941,2.0
1795,79.65,15.44,4547.24,77.15,1712.1,14.859,2.0
1796,80.12,15.11,4546.88,78.13,1740.0,15.246,2.0
1797,79.69,15.51,4546.66,78.15,1692.7,14.461,2.0
1798,80.1,17.68,4546.52,77.75,1725.7,14.738,2.0
1799,80.4,15.47,4546.21,79.11,1733.4,14.831,2.0
1800,80.84,15.18,4546.07,77.92,1717.6,14.692,3.0
1801,81.7,15.04,4545.89,78.72,1703.8,14.761,3.0
1802,82.61,13.22,4545.64,80.83,1699.5,14.39,3.0
1803,83.39,13.27,4545.49,81.75,1743.0,14.971,3.0
1804,83.6,15.14,4545.22,81.38,1762.0,15.087,3.0
1805,83.98,13.03,4544.9,82.01,1744.2,15.236,3.0
1806,84.49,12.45,4544.54,81.68,1653.8,14.0,3.0
1807,85.14,11.62,4544.28,83.4,1767.8,15.452,3.0
1808,85.93,12.13,4543.97,84.91,1781.3,15.778,3.0
1809,86.39,10.69,4543.74,84.87,1766.0,15.792,3.0
1810,87.16,10.0,4543.54,86.15,1761.9,15.132,3.0
1811,87.45,10.0,4543.32,85.83,1766.1,15.839,3.0
1812,88.3,10.96,4543.11,85.66,1779.5,15.749,3.0
1813,88.68,10.0,4542.75,87.17,1767.3,15.606,3.0
1814,88.92,10.0,4542.37,86.41,1682.7,14.198,3.0
1815,89.68,10.0,4542.16,87.81,1718.2,14.992,3.0
1816,90.19,10.0,4541.93,87.26,1695.3,14.539,3.0
1817,90.85,10.0,4541.77,89.56,1759.5,15.85,3.0
1818,91.72,10.0,4541.63,90.37,1753.7,15.477,3.0
1819,92.18,10.0,4541.49,89.88,1776.1,15.51,3.0
1820,92.47,10.0,4541.33,90.13,1687.2,14.344,3.0
1821,93.23,10.0,4540.97,91.61,1797.6,16.0,3.0
1822,94.03,10.0,4540.76,91.79,1745.3,15.163,3.0
1823,94.92,10.0,4540.43,92.08,1758.3,15.491,3.0
1824,95.61,10.0,4540.1,94.3,1676.6,14.142,3.0
1825,96.43,10.0,4539.72,93.63,1732.4,14.875,3.0
1826,96.9,10.0,4539.39,94.0,1679.4,14.519,3.0
1827,97.42,10.0,4539.15,95.92,1762.6,15.868,3.0
1828,98.18,10.0,4538.82,95.43,1753.8,15.822,3.0
1829,98.99,10.0,4538.58,97.46,1771.4,15.771,3.0
1830,99.73,10.0,4538.29,96.77,1768.3,15.596,3.0
1831,99.95,10.0,4538.18,97.89,1760.2,15.159,3.0
1832,100.67,10.0,4537.91,99.55,1739.2,14.861,3.0
1833,101.5,10.0,4537.57,98.96,1711.5,14.279,3.0
1834,102.01,10.0,4537.39,99.45,1739.6,15.41,3.0
1835,102.55,10.0,4537.05,99.67,1678.8,14.091,3.0
1836,103.32,10.0,4536.88,101.74,1693.8,14.649,3.0
1837,104.16,10.0,4536.6,102.45,1680.5,14.039,3.0
1838,105.06,10.0,4536.35,104.06,1769.7,15.543,3.0
1839,105.49,10.0,4536.02,102.93,1736.3,15.378,3.0
1840,106.12,10.0,4535.64,104.43,1746.2,15.448,3.0
1841,107.0,10.0,4535.47,105.92,1752.6,15.274,3.0
1842,107.75,10.0,4535.26,105.75,1787.0,15.738,3.0
1843,108.75,10.0,4535.04,106.41,1782.7,15.629,3.0
1844,109.48,10.0,4534.91,108.28,1694.2,14.336,3.0
1845,109.96,10.0,4534.52,107.13,1758.7,15.925,3.0
1846,110.84,10.0,4534.22,109.75,1736.9,15.341,3.0
1847,111.52,10.0,4533.98,109.78,1694.6,14.041,3.0
1848,112.25,10.0,4533.81,109.66,1700.5,14.302,3.0
1849,113.03,10.0,4533.56,110.5,1784.0,15.747,3.0
1850,114.01,10.0,4533.35,112.58,1745.3,15.136,3.0
1851,114.66,10.0,4533.23,111.67,1765.6,15.322,3.0
1852,115.19,10.0,4532.89,112.62,1697.6,14.684,3.0
1853,116.18,10.0,4532.59,114.51,1774.4,15.726,3.0
1854,117.04,10.0,4532.32,114.53,1688.9,14.766,3.0
1855,117.86,10.0,4532.14,115.79,1699.5,14.094,3.0
1856,118.19,10.0,4532.01,115.45,1659.3,14.096,3.0
1857,118.59,10.0,4531.69,115.74,1679.8,14.458,3.0
1858,119.45,10.0,4531.39,117.98,1744.4,15.309,3.0
1859,119.98,10.0,4531.21,117.46,1716.6,15.144,3.0
1860,120.35,10.0,4530.98,117.63,1703.3,14.576,3.0
1861,120.85,10.0,4530.59,118.81,1732.7,15.117,3.0
1862,121.08,10.0,4530.35,119.29,1800.9,15.934,3.0
1863,121.62,10.0,4530.11,118.71,1760.0,15.209,3.0
1864,122.32,10.0,4529.95,121.06,1732.4,14.993,3.0
1865,122.77,10.0,4529.61,120.99,1749.1,14.879,3.0
1866,123.37,10.0,4529.22,121.25,1738.6,14.903,3.0
1867,124.29,10.0,4528.98,122.47,1745.3,15.635,3.0
1868,124.81,10.0,4528.66,121.98,1727.7,14.635,3.0
1869,125.23,10.0,4528.37,123.16,1685.6,14.514,3.0
1870,125.78,10.0,4528.23,123.59,1675.1,14.171,3.0
1871,126.28,10.0,4527.93,123.62,1778.5,15.791,3.0
1872,126.81,10.0,4527.71,123.86,1695.1,14.134,3.0
1873,127.75,10.0,4527.54,125.68,1715.0,14.451,3.0
1874,128.27,10.0,4527.24,125.53,1746.5,15.433,3.0
1875,129.04,10.0,4526.89,127.37,1677.9,14.143,3.0
1876,129.9,10.0,4526.51,127.22,1683.4,14.214,3.0
1877,130.85,10.0,4526.35,129.64,1746.2,15.301,3.0
1878,131.44,10.0,4525.99,129.08,1781.4,15.957,3.0
1879,132.07,10.0,4525.87,129.6,1721.9,14.811,3.0
1880,132.69,10.0,4525.63,130.66,1665.0,14.102,3.0
1881,133.4,10.0,4525.26,130.58,1717.2,15.296,3.0
1882,133.9,10.0,4524.88,131.06,1778.6,15.56,3.0
1883,134.27,10.0,4524.65,131.96,1756.6,15.564,3.0
1884,134.84,10.0,4524.36,132.7,1729.2,14.922,3.0
1885,135.76,10.0,4524.11,133.76,1673.2,14.165,3.0
1886,136.0,10.0,4523.71,135.0,1656.4,14.041,3.0
1887,136.99,10.0,4523.58,134.56,1689.3,14.208,3.0
1888,137.66,10.0,4523.26,135.52,1717.9,15.116,3.0
1889,138.42,10.0,4523.04,136.26,1763.2,15.677,3.0
1890,138.9,10.0,4522.79,136.03,1788.3,15.836,3.0
1891,139.47,10.0,4522.65,137.12,1709.7,14.932,3.0
1892,140.19,10.0,4522.48,137.71,1815.7,15.967,3.0
1893,140.74,10.0,4522.35,139.57,1711.1,14.324,3.0
1894,141.62,10.0,4522.17,139.68,1683.0,14.275,3.0
1895,141.9,10.0,4522.0,139.95,1736.9,15.18,3.0
1896,142.28,10.0,4521.75,139.4,1676.1,14.088,3.0
1897,143.21,10.0,4521.4,141.08,1693.4,14.715,3.0
1898,143.65,10.0,4521.21,142.57,1709.2,14.429,3.0
1899,144.22,10.0,4521.02,141.28,1698.1,14.378,3.0
1900,144.67,10.0,4520.64,142.99,1760.5,15.126,3.0
1901,145.22,10.0,4520.26,142.37,1739.6,15.005,3.0
1902,145.87,10.0,4519.99,144.49,1748.6,14.958,3.0
1903,146.7,10.0,4519.71,144.17,1700.9,14.57,3.0
1904,147.38,10.0,4519.52,145.08,1711.3,14.718,3.0
1905,147.7,10.0,4519.38,145.96,1766.5,15.87,3.0
1906,148.05,10.0,4519.04,146.32,1727.4,15.322,3.0
1907,148.86,10.0,4518.65,146.57,1759.4,15.262,3.0
1908,149.59,10.0,4518.4,146.6,1646.4,14.192,3.0
1909,150.09,10.0,4518.23,148.01,1732.7,14.58,3.0
1910,150.53,10.0,4518.11,148.26,1734.4,15.25,3.0
1911,151.0,10.0,4517.94,149.62,1781.1,15.65,3.0
1912,151.92,10.0,4517.6,150.29,1748.6,14.949,3.0
1913,152.77,10.0,4517.34,151.66,1703.4,14.802,3.0
1914,153.09,10.0,4517.11,150.59,1747.1,15.63,3.0
1915,153.84,10.0,4516.74,151.12,1769.8,15.858,3.0
1916,154.06,10.0,4516.46,152.82,1707.1,14.139,3.0
1917,154.68,10.0,4516.3,153.41,1686.4,14.381,3.0
1918,155.04,10.0,4515.91,153.38,1692.6,14.539,3.0
1919,155.89,10.0,4515.61,153.2,1770.1,15.544,3.0
1920,156.23,10.0,4515.42,153.78,1679.8,14.369,3.0
1921,156.7,10.0,4515.27,154.1,1713.7,14.871,3.0
1922,157.37,10.0,4515.16,155.44,1745.4,15.557,3.0
1923,157.82,10.0,4515.0,156.7,1778.7,15.661,3.0
1924,158.17,10.0,4514.84,155.99,1794.5,15.747,3.0
1925,158.72,10.0,4514.63,157.47,1771.5,15.423,3.0
1926,159.6,10.0,4514.35,157.8,1734.9,15.291,3.0
1927,159.95,10.0,4514.12,157.74,1766.0,15.334,3.0
1928,160.16,10.0,4513.93,157.51,1718.5,15.128,3.0
1929,160.86,10.0,4513.56,158.94,1689.5,14.929,3.0
1930,161.82,10.0,4513.25,159.19,1758.0,15.678,3.0
1931,162.75,10.0,4512.94,159.92,1750.4,15.801,3.0
1932,163.09,10.0,4512.67,161.52,1730.7,14.889,3.0
1933,163.63,10.0,4512.56,160.72,1744.0,15.54,3.0
1934,164.41,10.0,4512.38,163.04,1726.9,15.013,3.0
1935,165.31,10.0,4512.13,162.32,1694.7,14.858,3.0
1936,165.59,10.0,4511.87,163.3,1775.6,15.942,3.0
1937,166.08,10.0,4511.68,163.66,1719.6,14.401,3.0
1938,167.03,10.0,4511.45,164.47,1664.7,14.216,3.0
1939,167.92,10.0,4511.21,166.03,1703.3,14.126,3.0
1940,168.46,10.0,4510.97,167.38,1714.2,15.091,3.0
1941,169.33,10.0,4510.73,166.67,1758.7,15.648,3.0
1942,169.78,10.0,4510.57,168.1,1741.1,15.588,3.0
1943,170.4,10.0,4510.32,167.88,1734.9,15.412,3.0
1944,171.0,10.0,4510.01,169.09,1654.8,14.109,3.0
1945,171.33,10.0,4509.79,169.08,1694.5,14.544,3.0
1946,171.73,10.0,4509.45,169.26,1713.5,15.093,3.0
1947,172.3,10.0,4509.19,171.17,1794.4,15.808,3.0
1948,173.06,10.0,4508.99,170.61,1712.0,14.479,3.0
1949,173.68,10.0,4508.76,171.24,1692.5,14.37,3.0
1950,174.6,10.0,4508.56,172.67,1790.3,15.83,3.0
1951,174.98,10.0,4508.25,172.47,1798.4,15.954,3.0
1952,175.39,10.0,4507.86,172.42,1706.9,14.359,3.0
1953,175.99,10.0,4507.46,174.87,1665.6,14.119,3.0
1954,176.48,10.0,4507.08,174.15,1741.2,15.45,3.0
1955,177.23,10.0,4506.89,175.72,1754.7,15.675,3.0
1956,177.6,10.0,4506.63,175.11,1696.6,14.537,3.0
1957,178.32,10.0,4506.5,177.07,1684.2,14.594,3.0
1958,179.12,10.0,4506.18,176.13,1723.0,14.627,3.0
1959,179.73,10.0,4505.83,176.76,1733.1,15.664,3.0
1960,180.11,10.0,4505.69,178.92,1747.3,15.488,3.0
1961,180.54,10.0,4505.36,179.03,1713.8,14.238,3.0
1962,181.09,10.0,4505.15,178.79,1761.9,15.572,3.0
1963,181.89,10.0,4504.96,179.02,1704.7,14.393,3.0
1964,182.32,10.0,4504.79,180.03,1699.3,14.646,3.0
1965,183.22,10.0,4504.65,181.22,1739.0,15.189,3.0
1966,183.93,10.0,4504.28,181.89,1720.4,14.758,3.0
1967,184.31,10.0,4504.01,181.67,1784.2,15.611,3.0
1968,185.02,10.0,4503.86,183.32,1760.9,15.837,3.0
1969,185.47,10.0,4503.65,183.81,1727.2,15.156,3.0
1970,185.92,10.0,4503.27,183.75,1725.9,14.772,3.0
1971,186.29,10.0,4503.0,184.83,1687.5,14.535,3.0
1972,186.96,10.0,4502.75,185.91,1734.3,14.805,3.0
1973,187.45,10.0,4502.63,185.89,1692.0,14.469,3.0
1974,187.96,10.0,4502.32,186.24,1800.5,15.862,3.0
1975,188.51,10.0,4502.03,185.68,1701.7,14.457,3.0
1976,188.99,10.0,4501.92,187.88,1741.6,15.067,3.0
1977,189.72,10.0,4501.8,187.42,1740.1,14.49,3.0
1978,190.45,10.0,4501.59,187.55,1705.3,14.351,3.0
1979,191.06,10.0,4501.28,189.32,1708.1,14.735,3.0
1980,191.37,10.0,4501.14,189.68,1756.5,15.43,3.0
1981,191.83,10.0,4500.93,189.51,1783.7,15.896,3.0
1982,192.16,10.0,4500.74,190.84,1770.4,15.709,3.0
1983,192.69,10.0,4500.61,191.24,1683.5,14.36,3.0
1984,193.03,10.0,4500.5,190.5,1773.9,15.559,3.0
1985,193.87,10.0,4500.29,192.56,1670.0,14.067,3.0
1986,194.43,10.0,4499.92,193.07,1767.9,15.559,3.0
1987,195.07,10.0,4499.62,193.84,1734.6,14.963,3.0
1988,195.4,10.0,4499.5,193.17,1725.1,14.612,3.0
1989,196.09,10.0,4499.37,193.29,1770.9,15.693,3.0
1990,196.36,10.0,4499.05,194.0,1777.1,15.76,3.0
1991,197.14,10.0,4498.66,195.45,1751.2,14.997,3.0
1992,197.74,10.0,4498.42,195.57,1676.5,14.081,3.0
1993,198.0,10.0,4498.15,196.61,1713.3,14.776,3.0
1994,198.97,10.0,4497.97,197.75,1719.1,14.605,3.0
1995,199.4,10.0,4497.68,196.83,1751.5,15.538,3.0
1996,200.19,10.0,4497.3,198.27,1725.0,15.044,3.0
1997,200.65,10.0,4497.15,197.99,1705.3,14.502,3.0
1998,201.58,10.0,4496.81,199.91,1719.1,14.332,3.0
1999,202.54,10.0,4496.48,201.16,1733.0,14.897,3.0
